transaction_id,user_id,merchant_category,amount,timestamp,days_employed,is_disputed,feature_0,feature_1,feature_2,feature_3,feature_4,label
2565,64,grocery,36.01,1701157326,-3705,0,-0.33,-0.9096,-0.4322,-0.5673,-0.0888,0
2566,120,clothing,49.36,1700204750,-365243,0,-0.4519,0.2254,-0.1124,-0.6232,1.4556,0
2567,29,clothing,36.96,1700629443,-6704,0,0.4803,-0.2082,-0.5408,0.914,-0.8678,0
2568,148,pharmacy,42.36,1700988144,-3131,0,1.4038,-1.4337,2.7677,-0.422,-1.2983,0
2569,83,pharmacy,156.57,1702517667,-697,0,-0.6691,-0.3119,-0.5635,0.3559,0.2846,0
2570,197,travel,35.67,1701039535,-2271,0,3.1752,0.0872,-1.3255,-0.1726,0.1375,0
2571,149,electronics,168.58,1701489750,-1516,0,-0.5101,0.6417,0.7688,-0.6358,-0.3524,0
2572,199,online_retail,83.91,1702284302,-1035,0,-1.9064,-0.8705,-0.2664,0.141,-0.135,0
2573,31,travel,151.62,1700797634,-2841,0,-0.8418,1.107,1.0074,1.1054,1.5504,0
2574,160,electronics,251.2,1700371551,-1536,0,-0.9845,0.429,0.9125,2.2714,1.4966,0
2575,15,grocery,14.9,1702008265,-814,0,-0.2564,-1.5893,-1.2099,0.6727,0.0621,0
2576,37,clothing,42.14,1701707621,-310,0,-0.6974,-1.9867,0.8861,-1.1528,1.4169,0
2577,141,pharmacy,5.72,1701091213,-365243,0,-0.9994,-0.4446,-0.6668,0.6341,-0.6714,0
2578,35,clothing,52.24,1700673726,-6893,0,-0.2113,-0.3496,-0.8785,0.0158,0.265,0
2579,150,grocery,27.1,1701915954,-5154,0,0.7047,0.6107,0.7178,-1.7707,-0.0227,0
2580,113,travel,84.79,1702014319,-1019,0,-0.8944,0.01,0.1393,0.2078,-1.6042,0
2581,65,travel,463.51,1700155647,-3412,1,2.7594,1.8364,-1.4201,-1.3068,2.026,1
2582,104,restaurant,66.62,1702400526,-3719,0,1.107,0.7489,-1.2245,1.6117,-0.8686,0
2583,84,pharmacy,40.59,1701783360,-6625,0,-0.1854,1.3771,-0.4118,0.233,1.175,0
2584,1,pharmacy,16.55,1700999767,-6718,0,-1.211,1.1618,1.6072,-0.0688,1.2332,0
2585,192,online_retail,2.72,1702483382,-4921,0,-0.7761,-1.5367,-1.9815,0.5132,0.453,0
2586,74,pharmacy,113.28,1701178102,-3811,0,-0.5846,1.1719,-0.6449,-1.2417,-0.9484,0
2587,66,electronics,3.1,1700461833,-365243,0,1.4118,0.8415,-0.1676,-0.2698,-0.5667,0
2588,179,travel,253.63,1700678381,-1117,0,-2.4347,-1.5994,-0.1394,0.5899,-0.3272,0
2589,189,grocery,90.2,1701457449,-4724,0,-1.551,1.626,-1.3716,0.0165,0.159,0
2590,150,travel,169.28,1701050108,-1157,1,1.9479,-0.6909,-1.0052,0.2263,-0.8656,1
2591,153,clothing,4.28,1701754741,-6988,0,0.302,-0.4364,-0.31,-0.7228,1.1773,0
2592,195,electronics,108.43,1701130127,-989,1,0.3469,-1.1824,-2.9181,0.9185,0.3345,1
2593,54,pharmacy,201.97,1702265980,-2467,0,1.288,1.2387,0.375,0.9129,1.2661,0
2594,5,online_retail,350.07,1702203886,-5588,0,-1.0378,0.8938,0.2852,-0.8899,0.8607,0
2595,162,online_retail,8.88,1700900429,-1829,0,-0.96,0.5524,0.2855,-0.6481,1.8842,0
2596,149,online_retail,150.12,1700730002,-2078,0,0.8679,-0.8044,1.2529,-0.3496,-0.4042,0
2597,170,fuel,29.89,1700951710,-6089,0,0.9575,0.6562,-0.2478,1.5743,-0.7821,0
2598,142,restaurant,47.71,1700838600,-2346,0,1.4234,-0.752,0.3668,-0.3564,0.7978,0
2599,85,electronics,79.33,1700113123,-1085,0,-2.0359,-1.0421,0.5754,0.8839,-0.6359,0
2600,59,clothing,524.55,1701739783,-2506,0,1.0763,-0.6958,0.5195,-0.14,-1.5027,0
2601,100,pharmacy,23.42,1701329362,-4045,0,1.7621,-0.5587,-0.7353,-0.3818,-0.4263,0
2602,11,clothing,13.98,1701297327,-2352,0,0.205,-0.4741,-0.523,0.4833,0.0069,0
2603,48,clothing,90.38,1701085085,-3006,0,0.4636,-0.286,0.3017,-1.5217,1.0919,0
2604,41,pharmacy,191.77,1700835669,-4436,0,-0.4103,-0.2186,0.5479,0.2453,0.6358,0
2605,165,clothing,104.47,1700670774,-2496,0,1.3674,-0.2438,-0.0399,2.6879,-0.4742,0
2606,81,online_retail,150.12,1701898184,-5956,1,-0.9447,0.4971,0.912,1.4401,-1.8333,1
2607,172,grocery,377.15,1701177209,-5422,0,-0.1405,-0.0045,-0.2948,0.1647,-0.3117,0
2608,34,restaurant,530.48,1700866297,-365243,0,1.525,-0.9916,1.7466,-1.2499,1.9805,0
2609,157,fuel,147.25,1701690045,-6684,0,0.9269,-0.6965,-0.0047,0.7066,0.7168,0
2610,157,clothing,162.16,1700586347,-6629,0,-0.1191,-1.014,1.0525,0.2781,1.4056,0
2611,133,clothing,143.06,1700311294,-77,0,-0.1097,0.2009,1.4209,0.2416,-1.2989,0
2612,66,travel,29.79,1701613955,-5753,0,-1.4433,-1.7223,-0.8764,-0.4224,0.8904,0
2613,79,restaurant,16.28,1702301348,-2563,0,1.0175,-2.0968,0.6185,-0.3682,0.3493,0
2614,6,electronics,80.82,1702098055,-1573,0,1.9273,-0.8215,0.4946,1.0629,0.0826,0
2615,179,restaurant,308.23,1701289600,-365243,0,-0.619,-0.6359,-0.4801,0.2341,-0.6852,0
2616,13,restaurant,210.61,1700840667,-6803,0,0.5917,0.4191,-1.7182,1.1247,2.2092,0
2617,72,pharmacy,11.3,1702286789,-4188,0,-0.4801,0.9159,1.3469,0.7171,0.5619,0
2618,142,pharmacy,5.87,1701222371,-5971,0,-1.6929,-0.2842,-0.1513,1.3357,-1.281,0
2619,148,pharmacy,206.97,1701084148,-4562,0,1.9499,1.6351,-0.9924,-1.2494,1.0817,0
2620,162,fuel,94.94,1701869060,-6610,0,-0.2899,-0.2445,0.9803,-1.1741,0.9685,0
2621,65,online_retail,36.29,1700349207,-3671,0,-1.2346,-1.2961,0.9166,0.6912,-2.1843,0
2622,90,restaurant,82.5,1702519379,-3112,0,0.8848,1.9299,0.1101,1.2835,-0.2208,0
2623,129,fuel,25.06,1700621828,-2738,0,1.0853,-2.638,-0.618,2.8459,1.5022,0
2624,162,clothing,293.66,1700053533,-365243,0,-0.3082,-0.0204,-1.1154,0.017,-1.7202,0
2625,19,pharmacy,175.56,1701958997,-5405,0,0.5392,-0.5555,0.7005,-0.568,-0.6323,0
2626,9,clothing,327.65,1701229229,-947,0,0.9144,-0.4374,-0.3711,1.517,1.4935,0
2627,24,pharmacy,20.71,1701168964,-4650,0,0.8563,0.0294,2.4896,1.3895,-0.643,0
2628,193,grocery,185.58,1701863710,-365243,0,0.7449,-0.9686,0.4545,-0.1727,-0.5368,0
2629,24,fuel,82.16,1701172058,-3138,0,0.4738,-0.8499,-0.2414,0.4761,0.1031,0
2630,53,fuel,39.3,1700795063,-6137,0,-0.1719,-0.2991,-0.2615,1.6021,1.0461,0
2631,32,online_retail,65.33,1701697662,-6253,0,-1.6649,-1.0097,-1.2155,-0.4386,1.2385,0
2632,163,electronics,288.93,1701642907,-3487,0,-0.8067,0.4633,1.1112,-2.1653,-0.5385,0
2633,94,travel,117.59,1701832723,-4188,0,-1.5983,-0.6316,0.4848,-1.7221,0.0054,0
2634,13,restaurant,44.62,1701492305,-365243,0,-1.7631,-1.27,1.1993,0.6973,-1.2731,0
2635,64,electronics,920.72,1700113076,-4464,0,-0.001,-0.2331,0.2738,0.8807,2.5307,0
2636,109,fuel,42.43,1701120368,-365243,0,-0.3394,1.9973,-0.8747,-0.1213,-0.4865,0
2637,79,electronics,168.05,1702518800,-365243,0,-0.434,0.2376,0.769,0.3598,0.7764,0
2638,53,grocery,153.42,1700795005,-572,0,0.6952,0.3302,-0.1125,-0.6118,-0.4643,0
2639,124,travel,128.35,1700851728,-2910,0,1.3624,-0.5118,0.5894,1.5265,0.5298,0
2640,179,online_retail,110.7,1701717436,-5360,0,0.2555,1.7451,0.1688,-0.3797,1.6606,0
2641,130,fuel,11.5,1700327985,-4531,0,-0.3701,0.0797,-0.4944,-2.1044,-1.5885,0
2642,168,fuel,528.95,1701594745,-6356,0,-1.0629,0.0496,0.1667,0.3547,-0.6695,0
2643,133,restaurant,17.56,1700856665,-1424,0,-0.7443,3.1501,-0.6783,0.452,1.0998,0
2644,24,online_retail,90.67,1701755478,-1634,0,0.4626,-0.2504,-1.1361,-1.1612,-0.4273,0
2645,140,online_retail,61.46,1700589573,-365243,1,-0.4361,0.3564,-0.4538,-0.5434,2.2878,1
2646,116,pharmacy,18.49,1701108123,-1754,0,-1.0269,-0.6845,-1.3047,2.8602,-1.9534,0
2647,135,travel,81.98,1701766087,-468,0,-0.3519,1.8203,1.3817,0.3417,0.4904,0
2648,148,grocery,181.0,1702055852,-5290,0,-1.0811,-1.5267,-0.6559,-0.5191,0.5189,0
2649,195,clothing,47.31,1700765127,-5939,0,-0.093,1.6682,0.2619,-1.6239,-1.4368,0
2650,24,electronics,8.03,1701671570,-4888,0,-0.3801,-0.7118,-0.0179,0.7838,0.6064,0
2651,78,online_retail,97.75,1702568805,-2923,0,-1.0949,1.19,-0.3437,0.0483,-0.9019,0
2652,67,restaurant,145.43,1701973020,-6354,0,0.4124,0.3511,1.4754,-0.6344,0.0986,0
2653,172,fuel,35.11,1701417119,-2304,0,0.3766,0.3075,1.2993,-0.7825,0.4788,0
2654,187,clothing,117.31,1700321289,-1707,0,0.5666,-0.3649,0.2394,0.1916,0.4505,0
2655,11,grocery,7.88,1702271834,-73,0,-0.3181,-0.7884,0.1659,0.6881,-0.9662,0
2656,31,travel,44.85,1701368240,-147,0,0.8647,0.1782,-0.1362,-0.0574,-1.1439,0
2657,127,online_retail,64.27,1701577408,-317,0,0.2049,-0.2089,0.2643,-0.148,-0.5142,0
2658,95,electronics,152.31,1701008358,-606,0,-1.1207,-1.7291,-0.3697,-2.4948,-1.431,0
2659,91,online_retail,41.27,1700957122,-575,0,0.8541,-0.889,0.6541,0.5566,-0.7778,0
2660,140,restaurant,60.46,1701934062,-1178,0,0.9528,1.3468,-1.4691,0.8893,-0.6437,0
2661,30,online_retail,98.98,1701991524,-3327,0,-1.5581,0.2422,0.5501,-0.061,1.8088,0
2662,77,online_retail,97.84,1700974090,-3423,0,0.7451,-0.0636,0.1682,3.0291,0.474,0
2663,19,online_retail,72.93,1702491985,-365243,0,1.398,0.9594,-1.1485,-1.0558,-0.0287,0
2664,145,fuel,39.82,1700259711,-2883,0,-0.1073,0.2997,1.2516,0.8268,-1.4742,0
2665,59,fuel,110.84,1700625122,-312,0,-0.6487,1.6412,0.6225,-1.5659,-0.1828,0
2666,190,clothing,181.5,1702137154,-365243,0,-1.8979,1.0772,0.5344,-0.1933,-0.0716,0
2667,133,clothing,16.7,1700255549,-765,0,0.5522,1.2453,0.4368,0.7248,0.3971,0
2668,159,electronics,41.62,1700981124,-6278,0,1.3785,1.8155,-0.6591,-0.1919,0.0548,0
2669,92,travel,110.49,1701791624,-2996,0,-0.6896,-0.3597,-0.0732,0.0201,-0.4172,0
2670,42,grocery,140.97,1700482843,-3201,0,-0.5333,0.0566,-0.8065,0.3664,-1.236,0
2671,129,pharmacy,152.08,1702490879,-365243,0,-0.0199,1.6639,-0.2446,0.8895,-1.1268,0
2672,59,travel,105.92,1700374994,-3352,0,-0.4176,0.6578,-2.5171,0.6177,-0.0785,0
2673,150,travel,65.06,1701702875,-4454,0,-0.3432,1.4514,-1.4622,0.3905,0.8325,0
2674,30,travel,103.79,1702395540,-2978,0,-0.7247,-2.0497,0.2986,0.8315,1.4809,0
2675,4,pharmacy,14.51,1701778650,-365243,0,-1.6287,-0.2709,2.206,0.2564,0.2996,0
2676,161,electronics,23.29,1700270640,-365243,0,0.5842,0.0311,-0.2833,-0.1996,1.4462,0
2677,9,pharmacy,262.46,1701169098,-135,0,0.7569,0.3702,-1.8962,-0.5244,2.1164,0
2678,88,electronics,550.44,1700405486,-3915,1,-0.6938,-0.6252,-0.4026,-0.6528,-0.8718,1
2679,129,pharmacy,425.75,1702380020,-4619,1,-1.2501,-0.9163,1.6938,-1.3848,1.8148,1
2680,125,grocery,39.61,1702389712,-804,0,0.8136,-0.0435,0.7883,-2.2064,-0.1077,0
2681,10,online_retail,104.65,1701608439,-2708,0,1.065,-1.3235,0.6966,0.2559,-1.5713,0
2682,177,travel,116.41,1700474406,-2367,0,1.5805,1.1484,0.6244,-1.3582,-0.8569,0
2683,158,online_retail,72.38,1701649478,-4176,0,-0.1186,1.4374,-0.2296,0.184,-0.7292,0
2684,55,electronics,138.04,1701142142,-3263,0,1.7535,-1.0235,0.1693,1.3062,-0.5584,0
2685,82,pharmacy,3.01,1701300637,-1477,0,-0.2671,-0.8957,-1.3984,-1.2532,1.5858,0
2686,136,grocery,29.6,1701983488,-365243,0,-1.594,-0.7403,-1.3496,-0.7909,-0.288,0
2687,98,pharmacy,158.21,1700401914,-7198,0,0.1585,1.424,0.9314,0.7101,0.7521,0
2688,148,online_retail,279.2,1701250040,-2462,0,-1.7234,0.0609,1.3111,1.9076,1.2219,0
2689,72,fuel,208.82,1701796999,-3943,0,-0.5048,0.7195,-0.8456,1.3936,-0.9203,0
2690,155,grocery,126.05,1700956996,-2041,0,-1.025,1.1455,0.0132,0.7504,0.8382,0
2691,189,travel,18.09,1700037355,-4464,0,-1.1685,0.0732,-0.7817,-1.9648,-0.0997,0
2692,114,restaurant,46.0,1701086266,-1007,0,-0.6847,0.5998,1.1334,-0.7335,-1.1217,0
2693,6,travel,5.15,1700740174,-993,0,-0.0701,0.3035,0.5185,2.0362,1.1686,0
2694,79,restaurant,102.13,1700203811,-4692,0,-0.0132,2.3481,0.8641,0.9821,2.0038,0
2695,143,grocery,59.76,1701629494,-1897,0,0.4547,0.1892,0.331,-0.0334,-0.5002,0
2696,96,fuel,85.1,1700179243,-3066,0,-1.1898,1.1304,1.1832,-0.5123,0.0538,0
2697,3,online_retail,388.02,1701594522,-2749,0,-0.614,0.5608,0.5741,-0.3411,-0.2515,0
2698,3,fuel,51.46,1701568333,-5141,0,-0.2146,-0.5838,0.3697,-2.1407,0.0731,0
2699,102,electronics,36.63,1700277941,-6693,0,1.7454,0.6773,-0.9566,-0.9235,-0.5226,0
2700,39,fuel,16.32,1702062574,-6390,0,-0.6435,0.6874,-0.7808,0.6626,-0.1483,0
2701,16,clothing,15.5,1701362956,-6427,0,0.3181,0.6601,0.4828,1.6735,1.3705,0
2702,100,grocery,73.1,1700530553,-2662,0,-0.7798,2.184,0.1821,0.4121,0.9533,0
2703,102,online_retail,138.32,1701568911,-2979,0,-0.9596,1.7553,0.34,1.4237,-0.0272,0
2704,123,online_retail,83.12,1701251782,-6950,0,-0.8163,0.7036,-0.8698,-0.3376,-2.4655,0
2705,51,electronics,206.59,1702066799,-365243,0,1.4961,-0.3898,-0.1858,0.1635,0.6691,0
2706,51,online_retail,37.96,1700446710,-6460,0,-1.1505,-1.3222,1.2279,-0.4121,0.4526,0
2707,163,fuel,90.4,1702481050,-6982,0,-0.3676,0.7634,-0.388,0.3123,0.6287,0
2708,123,grocery,108.25,1700969772,-1824,0,0.2829,0.452,-0.024,-1.3829,-1.5548,0
2709,165,travel,32.95,1701730934,-365243,0,-1.1931,-0.702,0.9525,-2.0371,0.4698,0
2710,177,fuel,50.47,1701140002,-6108,1,-0.6391,0.4867,1.5635,0.194,0.9085,0
2711,62,pharmacy,89.39,1702027419,-6096,0,-0.6713,-0.5908,1.1436,2.1031,0.813,0
2712,115,restaurant,2.12,1701456098,-4507,0,-1.8088,-1.0748,-0.3665,0.433,-0.5997,0
2713,190,grocery,217.69,1700830258,-6389,0,0.597,-1.0682,1.0066,0.1709,0.6932,0
2714,61,online_retail,11.77,1700097375,-4483,0,-1.8508,0.3029,-0.751,0.015,-0.4402,0
2715,6,electronics,4.87,1701819941,-6833,0,-0.766,-0.0461,0.6448,1.3857,-0.5063,0
2716,154,travel,24.21,1702189465,-365243,0,1.0641,1.2571,-0.984,0.2811,0.8284,0
2717,91,clothing,69.78,1700080294,-6502,0,-0.226,-0.0786,0.5365,-0.0001,-0.0919,0
2718,13,travel,39.85,1702192209,-5118,0,-0.6523,-0.5705,-0.648,-0.3713,-0.0721,0
2719,198,fuel,58.01,1702248753,-2662,0,-0.5918,-0.8887,-0.8655,-0.0185,-1.53,0
2720,85,restaurant,8.8,1701792563,-365243,0,0.8472,1.2593,1.275,-0.3367,-0.5353,0
2721,132,travel,26.54,1700383829,-365243,0,-0.5871,-0.9848,0.6984,-1.9257,-0.5282,0
2722,182,clothing,10.28,1701542708,-365243,0,-0.581,-0.4495,-0.5767,0.1453,0.6152,0
2723,129,pharmacy,26.1,1702390228,-3359,0,0.3157,-0.9829,-1.7729,1.7307,0.9431,0
2724,61,electronics,121.51,1702075713,-276,0,1.8862,0.444,1.4115,-1.7878,-1.3353,0
2725,148,grocery,85.64,1700515303,-4079,0,-0.6309,0.1302,-0.6825,1.0175,0.9331,0
2726,78,restaurant,40.64,1701312628,-365243,0,0.9646,0.6796,0.3085,1.6415,1.7843,0
2727,148,clothing,30.28,1701022762,-2946,0,-0.2421,-0.873,1.2112,1.8782,2.4988,0
2728,137,online_retail,2291.73,1701472150,-4648,1,0.7113,-0.0843,-0.7071,0.4734,-0.8307,1
2729,57,fuel,146.04,1700554700,-4775,0,-1.0823,0.9627,-0.4749,-0.0233,1.591,0
2730,119,fuel,172.62,1701963327,-4699,0,-2.0877,-0.9531,0.8045,-0.4906,-0.5232,0
2731,166,fuel,2.67,1700253928,-7240,0,0.3268,-0.1622,-1.9746,-0.6206,-1.5079,0
2732,132,online_retail,6.14,1701260680,-365,0,0.865,-1.3867,-1.3897,-1.2599,0.842,0
2733,64,online_retail,124.69,1700002928,-1974,0,-0.6379,1.3305,0.8787,1.114,-0.3483,0
2734,12,restaurant,21.3,1700851590,-795,0,-1.2293,-0.3178,-2.904,0.5621,0.2659,0
2735,180,travel,55.45,1701210280,-5455,0,-0.6674,-0.513,1.1126,0.4891,1.4766,0
2736,81,restaurant,20.35,1700032309,-6796,0,-0.8747,-1.2727,0.364,0.7942,0.3005,0
2737,172,fuel,19.49,1700795712,-5871,0,-0.4336,2.9461,2.0485,-0.7419,-0.6019,0
2738,159,pharmacy,11.55,1700040449,-590,0,-0.7606,1.395,0.908,0.7424,-0.158,0
2739,163,clothing,232.31,1701004675,-4295,1,0.8726,-0.4558,-0.3801,0.9984,1.1201,1
2740,187,grocery,134.44,1700813389,-6161,0,0.7971,-0.9752,-0.8494,0.759,-0.6649,0
2741,138,grocery,5.85,1701740831,-365243,0,0.3644,-0.6055,0.8188,-1.051,0.308,0
2742,190,restaurant,32.23,1700599181,-741,0,-0.4422,-0.0539,0.1247,1.1291,-0.0812,0
2743,148,fuel,107.4,1701504915,-365243,0,0.9841,-0.8882,-1.6447,0.4626,-0.3073,0
2744,51,online_retail,49.81,1700673769,-365243,0,-1.0475,-1.0303,-0.8942,0.312,-0.3581,0
2745,182,electronics,121.96,1701573851,-670,0,-1.4347,-0.5753,-0.7525,-1.0672,0.9692,0
2746,116,pharmacy,142.39,1702020542,-1438,0,-0.0926,2.2718,0.7613,0.8127,0.1514,0
2747,25,restaurant,3.28,1702333844,-365243,0,1.4028,1.2489,0.227,-2.7559,-2.0302,0
2748,195,fuel,47.94,1701536519,-856,0,-0.7303,0.2309,-1.4236,0.4235,0.1082,0
2749,33,travel,130.61,1700374494,-2378,0,-0.1315,0.0572,-2.4011,1.5909,-0.3662,0
2750,51,grocery,47.55,1701901412,-4991,0,0.1739,0.1064,-0.6084,0.097,-1.0043,0
2751,111,grocery,0.59,1700116751,-4034,0,-0.0932,0.0701,-0.2936,0.06,0.6378,0
2752,81,pharmacy,40.99,1701754217,-365243,0,1.1539,2.0195,0.6479,-0.2961,-1.1347,0
2753,179,grocery,206.08,1702145383,-1187,0,-0.5098,-1.359,-0.2876,0.2965,0.37,0
2754,156,electronics,770.54,1701732968,-1843,1,0.7151,-0.4101,0.5757,1.3677,-1.3185,1
2755,165,fuel,82.22,1701339025,-6245,0,-0.6894,1.5526,-0.6748,1.3469,1.292,0
2756,41,fuel,36.58,1702316400,-327,0,-0.5784,0.2516,0.5905,1.9048,-0.049,0
2757,20,pharmacy,62.75,1701169715,-365243,0,-0.0878,0.7609,-0.7316,0.0093,-2.1656,0
2758,41,fuel,26.95,1701212250,-3227,0,2.3307,1.6107,-0.013,-0.9224,-0.9724,0
2759,140,online_retail,18.41,1701588033,-6154,0,0.5831,-0.906,-1.206,-1.3645,0.1119,0
2760,112,pharmacy,68.03,1701074544,-2401,0,0.2473,1.9514,-0.6566,0.5619,-0.696,0
2761,104,fuel,133.44,1702301982,-4279,0,-0.8604,0.4534,1.024,-0.1663,-1.2922,0
2762,191,electronics,25.16,1701957692,-4551,0,0.7832,0.5343,0.6253,1.7874,-0.8679,0
2763,16,clothing,240.28,1702332008,-5766,0,0.7567,0.6388,-0.0137,0.0822,0.4406,0
2764,119,restaurant,18.42,1701111073,-4102,0,0.6265,-0.7897,0.9673,0.5602,-0.5984,0
2765,136,restaurant,264.46,1700885686,-4016,1,-1.1002,0.544,0.4208,0.3597,-0.7936,1
2766,168,fuel,532.11,1701641218,-5453,1,-1.3814,1.0582,1.1428,0.9835,-0.0492,1
2767,128,travel,24.0,1702133520,-4307,0,-1.0488,0.5679,0.0969,0.923,-0.1832,0
2768,129,grocery,35.16,1700044109,-51,0,-0.509,-1.9212,0.742,0.3374,-0.5582,0
2769,59,electronics,5.29,1701237293,-1469,0,0.4441,-1.008,2.0521,-1.8054,-0.4703,0
2770,47,travel,288.15,1700974501,-1010,0,-0.3098,-0.3238,-0.0844,-0.0274,0.153,0
2771,28,online_retail,66.74,1700027426,-4473,0,-0.3108,-0.7962,0.2509,1.9815,-1.2446,0
2772,96,travel,6.65,1700904064,-365243,0,-0.4307,0.5503,1.3499,3.3137,1.1731,0
2773,9,fuel,177.27,1701611887,-3558,0,-0.7491,0.8804,0.3826,-0.9659,-0.4373,0
2774,57,electronics,84.24,1701204540,-6914,0,-1.818,-1.7217,-0.6876,0.1351,1.0351,0
2775,187,restaurant,5.69,1701667761,-1075,0,-0.3291,-0.8891,1.9554,-1.1158,-0.9614,0
2776,20,grocery,59.95,1700976729,-154,0,-0.4483,1.5616,0.7223,-0.5862,-0.1831,0
2777,27,restaurant,56.99,1700671367,-582,0,-0.0985,-1.7409,0.3789,0.0006,-0.1981,0
2778,33,travel,15.79,1701652641,-788,0,0.2865,0.7842,-0.0387,-0.1539,0.7857,0
2779,7,online_retail,54.54,1702142010,-4887,0,-1.166,-1.2778,-0.1682,0.7511,-0.0761,0
2780,186,grocery,33.24,1702011153,-365243,0,1.0141,-0.2443,1.6156,-0.154,0.6825,0
2781,199,clothing,120.38,1700869530,-6278,0,0.7482,0.4488,0.1374,-0.2015,0.4379,0
2782,176,travel,0.55,1700456185,-2268,0,1.0602,1.2524,-0.6437,-0.8213,-1.0963,0
2783,78,restaurant,11.25,1700930569,-4259,0,-1.2319,0.4278,0.589,1.261,0.0539,0
2784,144,restaurant,250.9,1701089867,-365243,0,-0.341,1.8919,-0.303,-1.3301,-0.666,0
2785,187,fuel,56.8,1701087381,-648,0,-0.9181,0.9592,-0.7955,1.4604,0.0388,0
2786,86,restaurant,19.38,1701147407,-6713,0,0.2776,0.9382,1.0686,-0.2779,1.1107,0
2787,87,electronics,157.61,1702246667,-5622,0,0.2102,0.4578,-1.6329,0.6774,-0.9843,0
2788,172,travel,190.78,1700009290,-946,0,1.3603,2.1106,-1.3242,1.4784,0.5287,0
2789,68,pharmacy,23.73,1701394354,-4785,0,-0.5314,-1.6511,-3.1412,1.1595,1.2366,0
2790,159,pharmacy,125.04,1701854080,-6259,0,-0.5717,-0.8021,0.0245,-0.0806,0.9731,0
2791,171,online_retail,356.92,1700829722,-365243,1,-0.1477,1.1657,-0.5279,-0.4819,0.0621,1
2792,192,grocery,136.67,1700085186,-365243,0,-0.3245,-0.084,1.9622,1.3751,-1.1829,0
2793,86,restaurant,155.07,1701850123,-2048,0,0.2992,-1.9586,0.4606,-0.8508,-0.2029,0
2794,100,fuel,108.16,1701578013,-1173,0,0.5822,0.2752,-0.815,-1.3324,0.4192,0
2795,7,fuel,312.85,1702377012,-4219,0,-0.7158,-0.2525,-1.2274,-2.2952,0.6205,0
2796,76,restaurant,199.68,1701586485,-4900,0,-0.4625,-0.7709,1.3842,0.8102,0.3958,0
2797,199,electronics,26.0,1700785088,-2887,0,0.0974,-1.3328,0.5514,1.2589,-0.0335,0
2798,86,fuel,244.84,1702008880,-5189,0,1.1738,-0.8626,-1.4956,-0.6144,0.2243,0
2799,42,pharmacy,44.57,1702021123,-6970,0,0.0036,-0.2856,0.5316,-0.1068,-1.406,0
2800,128,grocery,129.66,1701865407,-4159,0,0.5025,-0.6509,0.1455,-0.3753,-1.4127,0
2801,108,travel,188.39,1701353818,-733,0,0.347,-0.6586,-0.9302,-0.4426,0.3776,0
2802,178,clothing,57.34,1701880519,-3088,0,0.0225,-1.0556,-0.3595,0.4755,-0.0206,0
2803,151,electronics,5.29,1701363963,-3462,0,-0.9769,0.7332,1.4385,-0.5159,-0.0919,0
2804,151,online_retail,298.9,1702474427,-6734,0,0.4919,-0.234,0.5442,-1.3235,-0.0264,0
2805,16,online_retail,7.52,1701572566,-1658,0,0.9036,-1.1196,-0.1676,-1.2909,-0.0728,0
2806,132,fuel,42.79,1700815182,-365243,0,0.8141,-0.3214,0.7711,1.0243,-1.7667,0
2807,147,travel,90.74,1700934814,-6361,0,-0.7328,-1.3192,0.1033,1.0537,0.2984,0
2808,20,clothing,12.5,1700841830,-479,0,0.3984,-0.4016,0.6544,0.1953,1.2365,0
2809,57,online_retail,182.14,1700737902,-365243,0,0.1738,-1.4704,-1.2274,-1.1208,-0.5668,0
2810,158,restaurant,22.74,1700306489,-365243,0,1.511,1.1504,0.4268,0.7891,0.7007,0
2811,109,restaurant,426.9,1702212073,-6093,0,1.0388,-1.0369,1.2814,0.0958,0.3216,0
2812,138,grocery,248.21,1700616017,-5500,0,1.1213,0.2814,-0.8668,-0.1697,0.7096,0
2813,179,clothing,92.77,1702228610,-977,0,-0.5986,-0.5696,0.3449,0.182,-0.6423,0
2814,142,restaurant,107.88,1702426466,-237,0,1.3393,0.2105,-2.1453,0.4135,0.6537,0
2815,134,online_retail,76.27,1702138030,-2524,0,0.7003,-0.4263,-0.9353,0.0379,0.1949,0
2816,27,restaurant,49.61,1702297893,-4044,0,0.7631,0.338,1.104,1.1511,0.0167,0
2817,50,pharmacy,43.34,1701217997,-6051,0,-0.968,1.0291,0.58,-0.9897,-0.2281,0
2818,185,fuel,222.24,1701663216,-598,0,-1.014,-1.9362,-0.9761,-2.139,0.4716,0
2819,4,online_retail,85.95,1700988807,-1703,0,0.0503,-0.8392,0.7274,-1.4303,1.2425,0
2820,4,online_retail,173.33,1701483313,-2177,0,-0.4565,0.4322,-1.044,0.1222,-0.1074,0
2821,93,online_retail,72.17,1701587497,-2558,0,-0.2938,-0.4631,0.4015,-0.8894,-1.9669,0
2822,95,grocery,36.68,1701964185,-165,0,-0.0668,1.0621,-1.684,0.082,-0.0022,0
2823,7,travel,9.62,1701985243,-2325,0,0.5432,0.0938,-0.6949,-1.6165,0.0872,0
2824,63,online_retail,97.76,1702287243,-6401,1,0.1094,-0.6833,-0.2591,-1.8159,-0.2611,1
2825,137,restaurant,212.12,1700928211,-3040,0,0.534,-1.5038,0.9646,-0.0314,1.0193,0
